Timestamp,ECG LL-RA RAW,ECG LL-RA CAL,ECG LA-RA RAW,ECG LA-RA CAL,ECG Vx-RL RAW,ECG Vx-RL CAL
313.2000582,,,,,,
313.201928975,-25867.0,-1.8655701715433803,107043.0,7.720115509046972,-160221.0,-11.555399484085974
313.2038821,-25884.0,-1.8667962392325688,107025.0,7.71881731972901,-160389.0,-11.567515917720304
313.205835225,-25864.0,-1.8653538066570527,107062.0,7.721485819993713,-160075.0,-11.544869726284714
313.2068734,,,,,,
313.20778835,-25783.0,-1.859511954726214,107136.0,7.726822820523122,-160197.0,-11.553668564995355
313.2078707,,,,,,
313.209741475,-25894.0,-1.8675174555203269,107130.0,7.726390090750468,-160293.0,-11.560592241357831
313.2116946,-25911.0,-1.868743523209515,107167.0,7.729058591015171,-160226.0,-11.555760092229855
313.213647725,-25894.0,-1.8675174555203269,107243.0,7.734539834802131,-160146.0,-11.549990361927794
313.2146859,,,,,,
313.21560085,-25833.0,-1.863118036165004,107298.0,7.738506524384799,-159935.0,-11.5347726982561
313.2156832,,,,,,
313.216,,,,,,
313.217553975,-25930.0,-1.870113834156255,107195.0,7.7310779966208925,-159902.0,-11.5323926845065
313.2195071,-26058.0,-1.8793454026395564,107191.0,7.73078951010579,-160209.0,-11.554534024540668
313.221460225,-26405.0,-1.904371607824756,107090.0,7.723505225599435,-160221.0,-11.555399484085974
313.2224984,,,,,,
313.22341335,-26334.0,-1.8992509721816744,107147.0,7.7276161584396545,-160101.0,-11.54674488863288
313.2234957,,,,,,
313.225366475,-25994.0,-1.8747296183979056,107294.0,7.738218037869696,-159938.0,-11.534989063142428
313.2273196,-25539.0,-1.8419142773049209,107616.0,7.761441202335501,-159889.0,-11.531455103332414
313.229272725,-25456.0,-1.8359281821165303,107663.0,7.764830918887965,-159953.0,-11.536070887574065
313.2303109,,,,,,
313.23122585,-25620.0,-1.84775612923576,107634.0,7.762739391653467,-160111.0,-11.54746610492064
313.2313082,,,,,,
313.233178975,-25576.0,-1.8445827775696253,107648.0,7.763749094456327,-159947.0,-11.535638157801412
313.2351321,-25514.0,-1.840111236585526,107749.0,7.771033378962682,-160221.0,-11.555399484085974
313.236,,,,,,
313.237085225,-25579.0,-1.844799142455953,107854.0,7.778606149984139,-160004.0,-11.53974909064163
313.2381234,,,,,,
313.23903835,-25550.0,-1.8427076152214548,107952.0,7.785674069604166,-159838.0,-11.527776900264849
313.2391207,,,,,,
